race_id,date,venue,race_number,formation,first_numbers,second_numbers,third_numbers,decision,ticket_count,estimated_hit_rate,confidence,actual_hit,hit_ticket,stake_units,return_units,profit_units,first_back_max,first_chigire_max,first_p1_max,time_band,field_size,race_class_scope,prediction_gate_profile
20260206-73-04,2026-02-06,小松島,4,457-57-2357,457,57,2357,BUY,10,0.138298048187,B,True,4-7-3,10.0,127.1,117.1,13.0,0.34,0.268893569459,morning,7,non_s,line_break_back_chigire_all
20260207-24-10,2026-02-07,宇都宮,10,125-15-1457,125,15,1457,BUY,10,0.143138955964,B,False,1-5-2,10.0,0.0,-10.0,11.0,0.3558,0.290980162169,night,7,non_s,line_break_back_chigire_all
20260207-43-01,2026-02-07,岐阜,1,135-13-1235,135,13,1235,BUY,8,0.145591019569,B,False,2-7-5,8.0,0.0,-8.0,14.0,0.389,0.259840274566,day,7,non_s,line_break_back_chigire_all
20260207-43-04,2026-02-07,岐阜,4,134-34-3457,134,34,3457,BUY,10,0.138518533038,B,False,6-3-7,10.0,0.0,-10.0,11.0,0.3558,0.292917295115,day,7,non_s,line_break_back_chigire_all
20260207-73-03,2026-02-07,小松島,3,145-14-1245,145,14,1245,BUY,8,0.152322141205,B,False,4-5-6,8.0,0.0,-8.0,10.0,0.396,0.293592244285,morning,7,non_s,line_break_back_chigire_all
20260207-81-02,2026-02-07,小倉,2,235-25-1257,235,25,1257,BUY,10,0.143086265972,B,False,5-1-4,10.0,0.0,-10.0,15.0,0.4532,0.255222080468,day,7,non_s,line_break_back_chigire_all
20260207-81-04,2026-02-07,小倉,4,257-25-2357,257,25,2357,BUY,8,0.140338320543,B,False,2-5-6,8.0,0.0,-8.0,9.0,0.3838,0.347692490735,day,7,non_s,line_break_back_chigire_all
20260208-62-06,2026-02-08,広島,6,345-35-1357,345,35,1357,BUY,10,0.148947494659,B,False,5-3-2,10.0,0.0,-10.0,12.0,0.451,0.408702566742,morning,7,non_s,line_break_back_chigire_all
20260209-28-09,2026-02-09,立川,9,345-34-2347,345,34,2347,BUY,10,0.139745124927,B,False,2-5-7,10.0,0.0,-10.0,11.0,0.361,0.266534181074,day,7,s,line_break_back_chigire_all
20260209-35-04,2026-02-09,平塚,4,145-15-1245,145,15,1245,BUY,8,0.141265607213,B,False,4-7-3,8.0,0.0,-8.0,16.0,0.3558,0.279215976062,night,7,non_s,line_break_back_chigire_all
20260209-35-11,2026-02-09,平塚,11,157-15-1245,157,15,1245,BUY,10,0.150415346147,B,True,5-1-2,10.0,52.1,42.1,11.0,0.4913,0.260436227525,night,7,s,line_break_back_chigire_all
20260209-43-01,2026-02-09,岐阜,1,135-15-1235,135,15,1235,BUY,8,0.241402463831,A,False,5-3-2,8.0,0.0,-8.0,11.0,0.4235,0.282938514493,day,5,non_s,line_break_back_chigire_all
20260209-43-02,2026-02-09,岐阜,2,236-26-2356,236,26,2356,BUY,8,0.138591230994,B,False,6-3-4,8.0,0.0,-8.0,16.0,0.458,0.298666246405,day,6,non_s,line_break_back_chigire_all
20260209-62-02,2026-02-09,広島,2,125-15-1457,125,15,1457,BUY,10,0.13930298878,B,False,,10.0,0.0,-10.0,26.0,0.5817,0.413833336997,morning,7,non_s,line_break_back_chigire_all
20260209-81-05,2026-02-09,小倉,5,123-12-1245,123,12,1245,BUY,10,0.146656982966,B,False,1-5-3,10.0,0.0,-10.0,9.0,0.5018,0.299399241398,night,6,s,line_break_back_chigire_all
20260209-81-12,2026-02-09,小倉,12,247-47-1347,247,47,1347,BUY,10,0.141504201531,B,False,7-1-2,10.0,0.0,-10.0,13.0,0.2255,0.299421697319,night,7,s,line_break_back_chigire_all
20260210-25-04,2026-02-10,大宮,4,135-13-1345,135,13,1345,BUY,8,0.151409721641,B,True,5-3-4,8.0,28.8,20.8,13.0,0.3405,0.316905462775,morning,7,non_s,line_break_back_chigire_all
20260210-25-07,2026-02-10,大宮,7,134-14-1245,134,14,1245,BUY,10,0.143801944412,B,True,3-4-1,10.0,46.8,36.8,9.0,0.4183,0.297485786248,day,7,non_s,line_break_back_chigire_all
20260210-35-05,2026-02-10,平塚,5,247-24-1247,247,24,1247,BUY,8,0.143321277217,B,False,1-2-6,8.0,0.0,-8.0,13.0,0.3038,0.30782583845,night,7,non_s,line_break_back_chigire_all
20260210-42-08,2026-02-10,名古屋,8,457-57-1357,457,57,1357,BUY,10,0.144720360487,B,False,7-5-2,10.0,0.0,-10.0,8.0,0.375,0.269668397792,night,7,non_s,line_break_back_chigire_all
20260210-62-04,2026-02-10,広島,4,347-47-1457,347,47,1457,BUY,10,0.140393791532,B,False,7-5-1,10.0,0.0,-10.0,12.0,0.451,0.312608335798,morning,7,non_s,line_break_back_chigire_all
20260210-74-02,2026-02-10,高知,2,237-37-2357,237,37,2357,BUY,8,0.152165752268,B,True,3-7-5,8.0,9.0,1.0,9.0,0.396,0.275487940626,day,7,non_s,line_break_back_chigire_all
20260210-74-04,2026-02-10,高知,4,125-12-1245,125,12,1245,BUY,8,0.143236690612,B,False,2-5-3,8.0,0.0,-8.0,17.0,0.3593,0.393209887739,day,7,non_s,line_break_back_chigire_all
20260211-42-08,2026-02-11,名古屋,8,235-25-1235,235,25,1235,BUY,8,0.156484779808,B,False,1-2-5,8.0,0.0,-8.0,8.0,0.4375,0.303295440169,night,6,non_s,line_break_back_chigire_all
20260211-42-09,2026-02-11,名古屋,9,125-15-1357,125,15,1357,BUY,10,0.165188747664,B,False,1-7-2,10.0,0.0,-10.0,23.0,0.441,0.37156869944,night,7,non_s,line_break_back_chigire_all
20260211-56-09,2026-02-11,岸和田,9,135-15-1257,135,15,1257,BUY,10,0.156769463355,B,False,5-1-6,10.0,0.0,-10.0,8.0,0.3593,0.416875088262,day,7,non_s,line_break_back_chigire_all
20260211-61-08,2026-02-11,玉野,8,125-12-1234,125,12,1234,BUY,10,0.143790055118,B,True,2-1-4,10.0,6.9,-3.0999999999999996,15.0,0.545,0.44357362141,midnight,7,non_s,line_break_back_chigire_all
20260211-74-11,2026-02-11,高知,11,145-14-1234,145,14,1234,BUY,10,0.146163471118,B,False,4-1-5,10.0,0.0,-10.0,15.0,0.229,0.291695657476,day,7,s,line_break_back_chigire_all
20260211-87-05,2026-02-11,熊本,5,124-12-1235,124,12,1235,BUY,10,0.163793629794,B,True,4-2-3,10.0,10.9,0.9000000000000004,15.0,0.3802,0.322963122284,midnight,7,non_s,line_break_back_chigire_all
20260211-87-08,2026-02-11,熊本,8,123-12-1234,123,12,1234,BUY,8,0.140056373238,B,True,1-2-4,8.0,2.9,-5.1,17.0,0.347,0.404791850516,midnight,7,non_s,line_break_back_chigire_all
20260212-42-06,2026-02-12,名古屋,6,256-56-2356,256,56,2356,BUY,8,0.169914029901,B,True,2-5-6,8.0,14.8,6.800000000000001,8.0,0.483,0.254206818098,night,6,non_s,line_break_back_chigire_all
20260212-74-04,2026-02-12,高知,4,247-47-2347,247,47,2347,BUY,8,0.157496845159,B,False,7-2-4,8.0,0.0,-8.0,9.0,0.4848,0.281325574806,day,7,non_s,line_break_back_chigire_all
20260213-62-04,2026-02-13,広島,4,127-27-1247,127,27,1247,BUY,8,0.141252841883,B,False,1-2-3,8.0,0.0,-8.0,10.0,0.3125,0.323321479894,morning,7,non_s,line_break_back_chigire_all
20260214-24-02,2026-02-14,宇都宮,2,124-14-1347,124,14,1347,BUY,10,0.144992180037,B,False,4-7-1,10.0,0.0,-10.0,16.0,0.4235,0.255197840079,day,7,non_s,line_break_back_chigire_all
20260214-24-04,2026-02-14,宇都宮,4,147-14-1345,147,14,1345,BUY,10,0.14006563136,B,False,1-4-2,10.0,0.0,-10.0,14.0,0.4025,0.314987813139,night,7,non_s,line_break_back_chigire_all
20260214-62-05,2026-02-14,広島,5,123-27-1237,123,27,1237,BUY,10,0.180033710859,A,False,7-3-2,10.0,0.0,-10.0,18.0,0.2133,0.348905583409,morning,7,non_s,line_break_back_chigire_all
20260214-73-03,2026-02-14,小松島,3,124-14-1345,124,14,1345,BUY,10,0.157550406595,B,False,1-2-3,10.0,0.0,-10.0,12.0,0.4532,0.407060758091,day,7,non_s,line_break_back_chigire_all
20260215-24-12,2026-02-15,宇都宮,12,124-24-2345,124,24,2345,BUY,10,0.139124595178,B,True,1-2-4,10.0,36.8,26.799999999999997,11.0,0.34,0.344839653263,night,7,s,line_break_back_chigire_all
20260215-26-05,2026-02-15,西武園,5,145-14-1245,145,14,1245,BUY,8,0.139008060372,B,False,1-4-3,8.0,0.0,-8.0,22.0,0.497,0.590577314057,day,7,non_s,line_break_back_chigire_all
20260215-26-10,2026-02-15,西武園,10,147-17-1247,147,17,1247,BUY,8,0.164656715468,B,True,7-1-2,8.0,25.3,17.3,16.0,0.3593,0.305898166867,day,7,non_s,line_break_back_chigire_all
20260215-38-01,2026-02-15,静岡,1,135-13-1235,135,13,1235,BUY,8,0.149952050802,B,False,1-7-5,8.0,0.0,-8.0,9.0,0.4755,0.297732473545,day,8,s,line_break_back_chigire_all
20260215-62-03,2026-02-15,広島,3,137-37-1347,137,37,1347,BUY,8,0.146821638821,B,True,1-7-3,8.0,16.1,8.100000000000001,10.0,0.316,0.337315751269,morning,7,non_s,line_break_back_chigire_all
20260215-62-04,2026-02-15,広島,4,125-15-1357,125,15,1357,BUY,10,0.159041113228,B,False,3-1-4,10.0,0.0,-10.0,10.0,0.3768,0.310012627192,morning,7,non_s,line_break_back_chigire_all
20260216-26-03,2026-02-16,西武園,3,145-45-1345,145,45,1345,BUY,8,0.152827758299,B,True,4-5-1,8.0,10.2,2.1999999999999993,20.0,0.3317,0.360037766471,day,7,non_s,line_break_back_chigire_all
20260216-26-04,2026-02-16,西武園,4,247-47-1347,247,47,1347,BUY,10,0.160840913815,B,False,4-2-3,10.0,0.0,-10.0,18.0,0.309,0.392094582564,day,7,non_s,line_break_back_chigire_all
20260216-36-02,2026-02-16,小田原,2,234-24-2347,234,24,2347,BUY,8,0.152463446338,B,False,2-7-5,8.0,0.0,-8.0,15.0,0.3925,0.436116829937,morning,7,non_s,line_break_back_chigire_all
20260216-43-03,2026-02-16,岐阜,3,347-47-1247,347,47,1247,BUY,10,0.144654911599,B,True,3-4-7,10.0,13.0,3.0,13.0,0.2343,0.271456454084,day,7,non_s,line_break_back_chigire_all
20260216-43-09,2026-02-16,岐阜,9,125-12-1257,125,12,1257,BUY,8,0.155006540423,B,False,2-7-1,8.0,0.0,-8.0,15.0,0.3715,0.32234309584,day,7,s,line_break_back_chigire_all
20260216-47-10,2026-02-16,松阪,10,347-47-1457,347,47,1457,BUY,10,0.154981575495,B,False,7-4-3,10.0,0.0,-10.0,13.0,0.5403,0.379164667957,night,7,non_s,line_break_back_chigire_all
20260216-53-06,2026-02-16,奈良,6,124-12-1236,124,12,1236,BUY,10,0.139384399743,B,True,2-1-3,10.0,27.6,17.6,16.0,0.295,0.273674680638,midnight,7,non_s,line_break_back_chigire_all
20260216-73-02,2026-02-16,小松島,2,234-34-3457,234,34,3457,BUY,10,0.138169032137,B,False,4-1-7,10.0,0.0,-10.0,9.0,0.4427,0.288383026968,day,7,non_s,line_break_back_chigire_all
20260216-73-05,2026-02-16,小松島,5,134-34-1345,134,34,1345,BUY,8,0.147672531869,B,False,4-1-3,8.0,0.0,-8.0,9.0,0.538,0.279817023516,day,6,s,line_break_back_chigire_all
20260217-26-06,2026-02-17,西武園,6,234-34-1345,234,34,1345,BUY,10,0.171162502665,B,False,3-7-5,10.0,0.0,-10.0,14.0,0.594,0.35644799874,day,7,non_s,line_break_back_chigire_all
20260217-26-08,2026-02-17,西武園,8,123-13-1345,123,13,1345,BUY,10,0.149044629629,B,True,2-1-5,10.0,85.1,75.1,17.0,0.4065,0.282429034781,day,7,non_s,line_break_back_chigire_all
20260217-36-04,2026-02-17,小田原,4,157-57-1257,157,57,1257,BUY,8,0.175913896607,B,False,1-4-7,8.0,0.0,-8.0,15.0,0.2915,0.52375891353,morning,7,non_s,line_break_back_chigire_all
20260217-74-03,2026-02-17,高知,3,124-12-1235,124,12,1235,BUY,10,0.155010226367,B,False,2-1-6,10.0,0.0,-10.0,10.0,0.3768,0.288366934053,night,7,non_s,line_break_back_chigire_all
20260217-74-04,2026-02-17,高知,4,124-12-1234,124,12,1234,BUY,8,0.151479182965,B,False,4-1-5,8.0,0.0,-8.0,16.0,0.3038,0.289025253212,night,7,non_s,line_break_back_chigire_all
20260217-81-08,2026-02-17,小倉,8,124-12-1235,124,12,1235,BUY,10,0.148936082583,B,False,5-2-1,10.0,0.0,-10.0,20.0,0.2203,0.342870777323,midnight,7,non_s,line_break_back_chigire_all
20260217-83-07,2026-02-17,久留米,7,157-25-1257,157,25,1257,BUY,10,0.143053796322,B,False,7-3-1,10.0,0.0,-10.0,20.0,0.4778,0.290605659093,night,7,s,line_break_back_chigire_all
20260218-55-01,2026-02-18,和歌山,1,234-34-3457,234,34,3457,BUY,10,0.159639729507,B,False,4-7-3,10.0,0.0,-10.0,9.0,0.236,0.30631367242,day,7,non_s,line_break_back_chigire_all
20260218-55-08,2026-02-18,和歌山,8,357-37-2347,357,37,2347,BUY,10,0.178118897727,B,False,3-7-5,10.0,0.0,-10.0,23.0,0.455,0.337690585999,day,7,non_s,line_break_back_chigire_all
20260218-55-10,2026-02-18,和歌山,10,157-57-2357,157,57,2357,BUY,10,0.161407553344,B,True,5-7-3,10.0,2.2,-7.8,16.0,0.2968,0.393489040725,day,7,non_s,line_break_back_chigire_all
20260218-74-06,2026-02-18,高知,6,123-23-1235,123,23,1235,BUY,8,0.144882096739,B,False,3-1-6,8.0,0.0,-8.0,10.0,0.5765,0.283803477402,midnight,7,non_s,line_break_back_chigire_all
20260219-62-04,2026-02-19,広島,4,145-14-1247,145,14,1247,BUY,10,0.165298171333,B,True,1-4-2,10.0,11.5,1.5,17.0,0.5473,0.47186101742,night,7,non_s,line_break_back_chigire_all
20260219-62-07,2026-02-19,広島,7,157-17-1357,157,17,1357,BUY,8,0.150344681059,B,False,3-1-2,8.0,0.0,-8.0,9.0,0.354,0.25249321263,night,7,non_s,line_break_back_chigire_all
20260219-62-09,2026-02-19,広島,9,125-25-1245,125,25,1245,BUY,8,0.151671434788,B,False,4-1-5,8.0,0.0,-8.0,9.0,0.3453,0.328163473103,night,7,non_s,line_break_back_chigire_all
20260219-62-10,2026-02-19,広島,10,245-45-1457,245,45,1457,BUY,10,0.156975034511,B,False,5-2-1,10.0,0.0,-10.0,15.0,0.4983,0.468282305906,night,7,non_s,line_break_back_chigire_all
20260219-73-05,2026-02-19,小松島,5,245-45-1457,245,45,1457,BUY,10,0.138735739305,B,False,7-4-1,10.0,0.0,-10.0,10.0,0.4357,0.389623334168,morning,7,non_s,line_break_back_chigire_all
20260219-73-07,2026-02-19,小松島,7,134-14-1245,134,14,1245,BUY,10,0.148761928857,B,False,4-7-1,10.0,0.0,-10.0,22.0,0.2828,0.340205084137,morning,7,non_s,line_break_back_chigire_all
20260219-74-04,2026-02-19,高知,4,123-12-1245,123,12,1245,BUY,10,0.161820020279,B,False,1-2-3,10.0,0.0,-10.0,10.0,0.3715,0.312314604924,night,7,non_s,line_break_back_chigire_all
20260220-26-03,2026-02-20,西武園,3,123-12-1234,123,12,1234,BUY,8,0.140060872399,B,False,2-5-3,8.0,0.0,-8.0,10.0,0.3575,0.267325256701,night,7,non_s,line_break_back_chigire_all
20260220-26-05,2026-02-20,西武園,5,125-12-1234,125,12,1234,BUY,10,0.143782570487,B,False,4-1-7,10.0,0.0,-10.0,11.0,0.4778,0.359794663979,midnight,7,non_s,line_break_back_chigire_all
20260220-26-06,2026-02-20,西武園,6,123-12-1234,123,12,1234,BUY,8,0.139168459248,B,False,5-3-1,8.0,0.0,-8.0,9.0,0.476,0.265758066652,midnight,7,non_s,line_break_back_chigire_all
20260220-26-07,2026-02-20,西武園,7,125-12-1234,125,12,1234,BUY,10,0.15168349595,B,False,4-1-7,10.0,0.0,-10.0,14.0,0.3768,0.354234948708,midnight,7,non_s,line_break_back_chigire_all
20260220-37-04,2026-02-20,伊東,4,145-45-1457,145,45,1457,BUY,8,0.167335437773,B,False,5-1-7,8.0,0.0,-8.0,16.0,0.479,0.290262515956,night,7,non_s,line_break_back_chigire_all
20260220-37-09,2026-02-20,伊東,9,123-13-1347,123,13,1347,BUY,10,0.172375455667,B,False,1-4-3,10.0,0.0,-10.0,19.0,0.448,0.277545362348,night,7,s,line_break_back_chigire_all
20260220-44-04,2026-02-20,大垣,4,123-12-1245,123,12,1245,BUY,10,0.159690830433,B,True,1-2-5,10.0,2.0,-8.0,12.0,0.2933,0.445510904216,night,7,non_s,line_break_back_chigire_all
20260220-44-08,2026-02-20,大垣,8,124-12-1237,124,12,1237,BUY,10,0.169942375428,B,True,1-2-7,10.0,10.6,0.5999999999999996,13.0,0.4235,0.40199667409,midnight,7,non_s,line_break_back_chigire_all
20260220-55-01,2026-02-20,和歌山,1,134-14-1456,134,14,1456,BUY,10,0.216880934613,A,False,6-3-4,10.0,0.0,-10.0,12.0,0.3838,0.284621622153,day,6,non_s,line_break_back_chigire_all
20260220-62-02,2026-02-20,広島,2,123-23-2345,123,23,2345,BUY,10,0.319441916987,S,True,1-2-4,10.0,8.3,-1.6999999999999993,29.0,0.4113,0.399841819653,day,5,non_s,line_break_back_chigire_all
20260220-62-08,2026-02-20,広島,8,135-35-2357,135,35,2357,BUY,10,0.142260797855,B,True,3-5-2,10.0,2.4,-7.6,8.0,0.573,0.339020950167,night,7,non_s,line_break_back_chigire_all
20260220-73-01,2026-02-20,小松島,1,136-36-1236,136,36,1236,BUY,8,0.155523751312,B,False,3-6-5,8.0,0.0,-8.0,8.0,0.507,0.265965412085,morning,6,non_s,line_break_back_chigire_all
20260221-26-04,2026-02-21,西武園,4,134-14-1245,134,14,1245,BUY,10,0.143635814506,B,True,3-4-1,10.0,49.4,39.4,9.0,0.556,0.279330498133,night,7,non_s,line_break_back_chigire_all
20260221-26-07,2026-02-21,西武園,7,123-12-1245,123,12,1245,BUY,10,0.141885323201,B,False,2-4-1,10.0,0.0,-10.0,14.0,0.3195,0.283196581245,midnight,7,non_s,line_break_back_chigire_all
20260221-37-04,2026-02-21,伊東,4,135-13-1345,135,13,1345,BUY,8,0.153289992243,B,False,4-1-5,8.0,0.0,-8.0,10.0,0.521,0.302472222613,night,7,non_s,line_break_back_chigire_all
20260221-37-09,2026-02-21,伊東,9,157-17-1347,157,17,1347,BUY,10,0.169534236208,B,False,3-7-1,10.0,0.0,-10.0,12.0,0.521,0.293272984217,night,7,s,line_break_back_chigire_all
20260221-63-03,2026-02-21,防府,3,125-25-1245,125,25,1245,BUY,8,0.143223955058,B,False,4-1-5,8.0,0.0,-8.0,19.0,0.2933,0.375956400837,day,7,non_s,line_break_back_chigire_all
20260221-63-04,2026-02-21,防府,4,137-17-1457,137,17,1457,BUY,10,0.165262875991,B,False,3-5-1,10.0,0.0,-10.0,10.0,0.3628,0.351576671458,day,7,non_s,line_break_back_chigire_all
20260222-31-04,2026-02-22,松戸,4,357-35-2345,357,35,2345,BUY,10,0.145664280836,B,False,5-7-2,10.0,0.0,-10.0,12.0,0.42,0.368339230683,morning,7,non_s,line_break_back_chigire_all
20260222-37-06,2026-02-22,伊東,6,145-15-1245,145,15,1245,BUY,8,0.151453248367,B,False,1-4-2,8.0,0.0,-8.0,9.0,0.4948,0.250553707683,night,6,s,line_break_back_chigire_all
20260222-44-01,2026-02-22,大垣,1,124-12-1235,124,12,1235,BUY,10,0.148514130386,B,False,2-4-3,10.0,0.0,-10.0,13.0,0.4843,0.266269079746,night,6,non_s,line_break_back_chigire_all
20260222-74-01,2026-02-22,高知,1,145-45-2457,145,45,2457,BUY,10,0.17323489616,B,False,4-1-2,10.0,0.0,-10.0,13.0,0.4708,0.439807300448,day,7,non_s,line_break_back_chigire_all
20260222-74-03,2026-02-22,高知,3,235-35-2345,235,35,2345,BUY,8,0.178081170852,B,False,3-6-2,8.0,0.0,-8.0,20.0,0.2238,0.350941286233,day,7,non_s,line_break_back_chigire_all
20260222-74-07,2026-02-22,高知,7,157-15-1457,157,15,1457,BUY,8,0.14162157292,B,False,7-2-1,8.0,0.0,-8.0,15.0,0.406,0.29857333108,night,7,non_s,line_break_back_chigire_all
20260223-27-05,2026-02-23,京王閣,5,125-12-1234,125,12,1234,BUY,10,0.138145715823,B,False,1-3-4,10.0,0.0,-10.0,16.0,0.4095,0.387384903268,midnight,7,non_s,line_break_back_chigire_all
20260223-35-05,2026-02-23,平塚,5,125-12-1235,125,12,1235,BUY,8,0.171890775189,B,False,1-2-6,8.0,0.0,-8.0,16.0,0.2343,0.529724863662,midnight,7,non_s,line_break_back_chigire_all
20260223-35-06,2026-02-23,平塚,6,123-23-1234,123,23,1234,BUY,8,0.211608276126,A,False,1-2-5,8.0,0.0,-8.0,15.0,0.2985,0.55330751794,midnight,7,non_s,line_break_back_chigire_all
20260223-45-04,2026-02-23,豊橋,4,137-13-1345,137,13,1345,BUY,10,0.151945491201,B,True,1-3-5,10.0,4.7,-5.3,14.0,0.5123,0.42785513893,night,7,non_s,line_break_back_chigire_all
20260223-63-11,2026-02-23,防府,11,147-17-1257,147,17,1257,BUY,10,0.161542027821,B,True,7-1-5,10.0,21.5,11.5,13.0,0.3073,0.33033846157,day,7,non_s,line_break_back_chigire_all
20260223-74-04,2026-02-23,高知,4,245-25-2357,245,25,2357,BUY,10,0.162714643047,B,False,5-7-1,10.0,0.0,-10.0,13.0,0.3942,0.521248437292,night,7,non_s,line_break_back_chigire_all
20260224-27-05,2026-02-24,京王閣,5,123-12-1245,123,12,1245,BUY,10,0.15202350438,B,False,1-5-2,10.0,0.0,-10.0,17.0,0.3195,0.35125008756,midnight,7,non_s,line_break_back_chigire_all
20260224-35-01,2026-02-24,平塚,1,124-12-1234,124,12,1234,BUY,8,0.153863283891,B,True,2-1-3,8.0,7.3,-0.7000000000000002,14.0,0.4153,0.284885754474,night,7,non_s,line_break_back_chigire_all
20260224-35-07,2026-02-24,平塚,7,123-12-1245,123,12,1245,BUY,10,0.169092408656,B,True,1-2-5,10.0,5.0,-5.0,16.0,0.236,0.336638378624,midnight,7,non_s,line_break_back_chigire_all
20260224-56-02,2026-02-24,岸和田,2,127-27-1247,127,27,1247,BUY,8,0.147464268055,B,True,2-7-1,8.0,13.9,5.9,13.0,0.3715,0.323747294984,day,7,non_s,line_break_back_chigire_all
20260224-56-10,2026-02-24,岸和田,10,247-24-2345,247,24,2345,BUY,10,0.138271858546,B,True,2-4-3,10.0,7.6,-2.4000000000000004,13.0,0.5677,0.292486031534,day,7,s,line_break_back_chigire_all
20260224-74-02,2026-02-24,高知,2,356-35-1235,356,35,1235,BUY,10,0.150293415063,B,True,5-3-2,10.0,23.7,13.7,11.0,0.4183,0.297620818841,day,6,non_s,line_break_back_chigire_all
20260225-22-03,2026-02-25,前橋,3,125-15-1257,125,15,1257,BUY,8,0.151217768683,B,True,2-5-1,8.0,57.2,49.2,8.0,0.3645,0.328454950132,day,7,non_s,line_break_back_chigire_all
20260225-22-08,2026-02-25,前橋,8,135-35-1357,135,35,1357,BUY,8,0.166441238947,B,True,1-5-7,8.0,2.9,-5.1,17.0,0.309,0.306819779053,night,7,s,line_break_back_chigire_all
20260225-23-09,2026-02-25,取手,9,147-47-1247,147,47,1247,BUY,8,0.143559338518,B,False,3-2-4,8.0,0.0,-8.0,13.0,0.5105,0.322793488495,day,7,non_s,line_break_back_chigire_all
20260225-36-01,2026-02-25,小田原,1,124-12-1257,124,12,1257,BUY,10,0.147491235559,B,True,4-1-5,10.0,137.7,127.69999999999999,10.0,0.5123,0.324140141408,day,7,non_s,line_break_back_chigire_all
20260225-45-12,2026-02-25,豊橋,12,247-24-2345,247,24,2345,BUY,10,0.139270977791,B,True,2-4-5,10.0,24.1,14.100000000000001,17.0,0.2203,0.302961303596,night,7,s,line_break_back_chigire_all
20260226-23-10,2026-02-26,取手,10,245-25-1235,245,25,1235,BUY,10,0.147887562684,B,True,5-2-3,10.0,7.1,-2.9000000000000004,11.0,0.3698,0.269969957504,day,7,non_s,line_break_back_chigire_all
20260226-26-05,2026-02-26,西武園,5,123-13-1345,123,13,1345,BUY,10,0.167233769149,B,False,4-3-6,10.0,0.0,-10.0,15.0,0.309,0.294242428079,midnight,7,non_s,line_break_back_chigire_all
20260226-36-06,2026-02-26,小田原,6,135-15-1245,135,15,1245,BUY,10,0.163459317409,B,True,5-1-4,10.0,14.7,4.699999999999999,11.0,0.5105,0.26085291823,day,6,s,line_break_back_chigire_all
20260226-47-05,2026-02-26,松阪,5,123-12-1246,123,12,1246,BUY,10,0.150549970314,B,True,2-1-4,10.0,4.2,-5.8,16.0,0.5228,0.315533817402,midnight,7,non_s,line_break_back_chigire_all
20260226-56-08,2026-02-26,岸和田,8,135-35-2357,135,35,2357,BUY,10,0.16142843111,B,False,2-3-6,10.0,0.0,-10.0,15.0,0.5455,0.276922670628,day,7,s,line_break_back_chigire_all
20260226-81-04,2026-02-26,小倉,4,123-12-1245,123,12,1245,BUY,10,0.170413445039,B,True,2-1-4,10.0,12.6,2.5999999999999996,12.0,0.3505,0.264633521374,midnight,7,non_s,line_break_back_chigire_all
20260226-81-05,2026-02-26,小倉,5,123-12-1245,123,12,1245,BUY,10,0.170972773952,B,False,2-1-3,10.0,0.0,-10.0,20.0,0.2722,0.333917427282,midnight,7,non_s,line_break_back_chigire_all
20260226-81-06,2026-02-26,小倉,6,124-12-1234,124,12,1234,BUY,8,0.145717154183,B,True,1-2-4,8.0,14.4,6.4,14.0,0.3855,0.304886088673,midnight,7,non_s,line_break_back_chigire_all
20260226-86-03,2026-02-26,別府,3,245-24-1247,245,24,1247,BUY,10,0.152253888485,B,False,5-1-4,10.0,0.0,-10.0,18.0,0.3593,0.282346985949,morning,7,non_s,line_break_back_chigire_all
20260227-36-05,2026-02-27,小田原,5,124-24-2345,124,24,2345,BUY,10,0.164470742124,B,False,5-1-3,10.0,0.0,-10.0,11.0,0.587,0.267898520378,day,6,s,line_break_back_chigire_all
20260227-36-06,2026-02-27,小田原,6,234-24-1245,234,24,1245,BUY,10,0.145412320839,B,False,4-3-5,10.0,0.0,-10.0,9.0,0.4253,0.258016501007,day,6,s,line_break_back_chigire_all
20260227-36-07,2026-02-27,小田原,7,134-34-1345,134,34,1345,BUY,8,0.156877104181,B,False,4-2-3,8.0,0.0,-8.0,10.0,0.4287,0.287266375816,day,6,s,line_break_back_chigire_all
20260227-36-11,2026-02-27,小田原,11,124-14-1234,124,14,1234,BUY,8,0.139437472942,B,False,1-4-7,8.0,0.0,-8.0,10.0,0.521,0.301765751628,day,7,non_s,line_break_back_chigire_all
